#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
0,0,7.61
60,-1,7.59
61,-1,7.53
62,-1,7.57
63,22,7.60
64,45,7.47
65,48,7.59
66,48,7.60
67,49,7.57
68,50,7.58
69,50,7.51
70,51,7.58
71,51,7.58
72,52,7.45
73,53,7.58
74,53,7.57
75,55,7.56
76,56,7.58
77,55,7.50
78,56,7.58
79,55,7.58
80,56,7.49
81,56,7.58
82,55,7.55
83,58,7.57
84,58,7.58
85,59,7.44
86,58,7.57
87,59,7.58
88,60,7.52
89,60,7.58
90,61,7.52
91,61,7.56
92,62,7.57
93,62,7.48
94,62,7.57
95,63,7.56
96,63,7.54
97,64,7.57
98,64,7.48
99,65,7.55
100,65,7.57
101,65,7.48
102,65,7.57
103,66,7.48
104,67,7.55
105,67,7.56
106,67,7.48
107,68,7.55
108,67,7.52
109,68,7.55
110,68,7.56
111,69,7.46
112,68,7.55
113,69,7.51
114,69,7.55
115,70,7.55
116,70,7.48
117,69,7.56
118,70,7.51
119,70,7.54
120,71,7.58
121,71,7.48
122,71,7.55
123,71,7.52
124,71,7.54
125,72,7.54
126,72,7.50
127,72,7.56
128,73,7.51
129,73,7.52
130,74,7.55
131,72,7.44
132,73,7.53
133,74,7.49
134,74,7.51
135,74,7.56
136,74,7.49
137,74,7.53
138,75,7.51
139,74,7.51
140,75,7.54
141,75,7.48
142,75,7.53
143,75,7.48
144,75,7.52
145,75,7.54
146,76,7.49
147,75,7.52
148,75,7.50
149,75,7.50
150,75,7.53
151,75,7.48
152,76,7.53
153,76,7.53
154,76,7.53
155,76,7.51
156,76,7.48
157,76,7.53
158,76,7.47
159,77,7.45
160,77,7.54
161,76,7.44
162,76,7.51
163,78,7.47
164,77,7.49
165,76,7.50
166,78,7.48
167,77,7.51
168,78,7.45
169,78,7.45
170,77,7.51
171,77,7.45
172,78,7.51
173,77,7.43
174,79,7.46
175,76,7.51
176,80,7.47
177,77,7.50
178,76,7.47
179,80,7.47
180,80,7.50
181,78,7.42
182,77,7.50
183,78,7.48
184,81,7.48
185,81,7.49
186,80,7.47
187,78,7.50
188,78,7.46
189,77,7.46
190,77,7.48
191,78,7.47
192,80,7.50
193,82,7.41
194,82,7.44
195,81,7.49
196,81,7.47
197,81,7.49
198,82,7.46
199,82,7.42
200,82,7.47
201,82,7.48
202,81,7.49
203,82,7.44
204,81,7.46
205,79,7.47
206,78,7.46
207,79,7.49
208,80,7.45
209,82,7.47
210,83,7.47
211,81,7.46
212,78,7.48
213,80,7.47
214,82,7.46
215,80,7.47
216,79,7.44
217,81,7.48
218,82,7.47
219,78,7.48
220,80,7.45
221,82,7.46
222,80,7.48
223,79,7.43
224,81,7.46
225,80,7.47
226,79,7.46
227,83,7.47
228,79,7.45
229,82,7.47
230,81,7.43
231,81,7.44
232,81,7.47
233,79,7.46
234,82,7.45
235,80,7.44
236,80,7.41
237,82,7.47
238,80,7.43
239,82,7.42
240,80,7.46
241,82,7.45
242,80,7.46
243,82,7.41
244,80,7.41
245,81,7.42
246,81,7.43
247,80,7.47
248,83,7.43
249,80,7.46
250,83,7.45
251,81,7.42
252,82,7.46
253,83,7.43
254,83,7.47
255,83,7.43
