#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
0,0,7.84
60,42,7.79
61,46,7.79
62,48,7.75
63,48,7.79
64,49,7.71
65,50,7.79
66,51,7.79
67,52,7.67
68,53,7.78
69,53,7.77
70,54,7.77
71,55,7.79
72,55,7.67
73,56,7.78
74,55,7.78
75,56,7.67
76,56,7.78
77,58,7.77
78,59,7.76
79,60,7.78
80,61,7.68
81,61,7.78
82,62,7.78
83,62,7.72
84,63,7.78
85,63,7.73
86,64,7.77
87,64,7.78
88,64,7.68
89,64,7.78
90,65,7.77
91,65,7.68
92,66,7.77
93,66,7.72
94,66,7.76
95,67,7.77
96,67,7.70
97,67,7.77
98,68,7.75
99,68,7.61
100,69,7.76
101,70,7.66
102,70,7.76
103,70,7.77
104,70,7.65
105,70,7.78
106,71,7.67
107,71,7.75
108,71,7.77
109,71,7.65
110,72,7.76
111,72,7.64
112,72,7.75
113,73,7.76
114,73,7.67
115,73,7.76
116,73,7.71
117,73,7.75
118,73,7.76
119,74,7.61
120,74,7.75
121,74,7.65
122,74,7.74
123,75,7.74
124,75,7.66
125,75,7.75
126,76,7.63
127,76,7.74
128,76,7.73
129,76,7.69
130,76,7.74
131,76,7.67
132,76,7.73
133,77,7.73
134,76,7.69
135,77,7.74
136,77,7.69
137,77,7.73
138,77,7.70
139,77,7.62
140,78,7.74
141,78,7.68
142,77,7.73
143,79,7.71
144,77,7.68
145,78,7.74
146,79,7.69
147,79,7.73
148,77,7.74
149,79,7.65
150,78,7.73
151,80,7.63
152,81,7.72
153,79,7.71
154,80,7.65
155,80,7.73
156,79,7.62
157,81,7.71
158,81,7.70
159,80,7.67
160,80,7.73
161,82,7.67
162,80,7.72
163,82,7.70
164,81,7.68
165,82,7.72
166,80,7.68
167,82,7.71
168,81,7.68
169,82,7.65
170,82,7.72
171,81,7.64
172,82,7.70
173,81,7.70
174,81,7.64
175,82,7.72
176,82,7.68
177,82,7.67
178,82,7.70
179,82,7.67
180,82,7.72
181,82,7.65
182,82,7.67
183,82,7.64
184,83,7.67
185,83,7.71
186,83,7.68
187,83,7.65
188,83,7.69
189,83,7.65
190,83,7.71
191,83,7.65
192,83,7.68
193,83,7.69
194,83,7.60
195,83,7.70
196,83,7.69
197,84,7.65
198,84,7.68
199,84,7.64
200,83,7.70
201,84,7.63
202,84,7.66
203,84,7.63
204,83,7.65
205,84,7.70
206,85,7.63
207,84,7.67
208,84,7.65
209,84,7.65
210,84,7.69
211,84,7.65
212,85,7.65
213,85,7.68
214,85,7.61
215,85,7.69
216,85,7.64
217,85,7.66
218,85,7.63
219,85,7.60
220,85,7.70
221,84,7.61
222,85,7.60
223,85,7.63
224,84,7.66
225,84,7.69
226,85,7.62
227,85,7.65
228,85,7.59
229,85,7.62
230,85,7.68
231,84,7.60
232,84,7.63
233,85,7.67
234,85,7.62
235,85,7.68
236,86,7.66
237,85,7.62
238,85,7.66
239,86,7.59
240,86,7.66
241,86,7.60
242,86,7.62
243,85,7.66
244,85,7.66
245,85,7.66
246,86,7.59
247,86,7.63
248,86,7.61
249,85,7.65
250,85,7.65
251,86,7.63
252,87,7.59
253,87,7.62
254,87,7.63
255,86,7.65
