#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
0,0,7.83
60,-1,7.80
61,-1,7.70
62,-1,7.81
63,-1,7.80
64,-1,7.63
65,-1,7.80
66,-1,7.80
67,-1,7.78
68,9,7.81
69,37,7.80
70,38,7.77
71,40,7.81
72,41,7.79
73,42,7.71
74,43,7.80
75,43,7.79
76,44,7.77
77,45,7.82
78,46,7.78
79,46,7.76
80,47,7.79
81,48,7.77
82,48,7.80
83,49,7.79
84,50,7.73
85,51,7.80
86,51,7.83
87,52,7.69
88,53,7.79
89,53,7.78
90,54,7.72
91,54,7.79
92,55,7.76
93,56,7.76
94,57,7.78
95,58,7.68
96,58,7.78
97,57,7.77
98,58,7.69
99,57,7.78
100,58,7.77
101,58,7.67
102,59,7.77
103,61,7.77
104,60,7.66
105,62,7.75
106,62,7.77
107,62,7.70
108,62,7.72
109,63,7.77
110,62,7.75
111,63,7.73
112,63,7.76
113,64,7.74
114,64,7.71
115,64,7.77
116,64,7.75
117,65,7.71
118,66,7.76
119,66,7.75
120,66,7.67
121,66,7.75
122,67,7.74
123,67,7.63
124,68,7.73
125,67,7.76
126,68,7.68
127,68,7.73
128,69,7.76
129,69,7.63
130,70,7.72
131,69,7.76
132,69,7.72
133,70,7.68
134,71,7.74
135,70,7.73
136,71,7.69
137,71,7.74
138,71,7.73
139,72,7.70
140,72,7.74
141,73,7.74
142,73,7.69
143,73,7.72
144,72,7.73
145,73,7.66
146,73,7.69
147,74,7.73
148,73,7.70
149,74,7.71
150,74,7.73
151,74,7.63
152,75,7.70
153,75,7.72
154,75,7.70
155,75,7.69
156,75,7.73
157,76,7.70
158,75,7.66
159,75,7.71
160,75,7.71
161,76,7.67
162,76,7.71
163,75,7.71
164,76,7.63
165,76,7.66
166,76,7.71
167,76,7.67
168,76,7.69
169,77,7.71
170,77,7.63
171,77,7.65
172,77,7.71
173,77,7.70
174,77,7.67
175,78,7.71
176,78,7.67
177,77,7.66
178,78,7.69
179,77,7.69
180,78,7.65
181,78,7.67
182,77,7.68
183,79,7.63
184,79,7.65
185,79,7.68
186,79,7.66
187,79,7.67
188,79,7.70
189,79,7.65
190,79,7.67
191,79,7.68
192,78,7.68
193,80,7.67
194,80,7.67
195,80,7.61
196,81,7.62
197,80,7.68
198,81,7.59
199,81,7.62
200,80,7.67
201,80,7.66
202,81,7.62
203,81,7.67
204,81,7.66
205,81,7.61
206,80,7.66
207,80,7.68
208,81,7.64
209,80,7.64
210,80,7.69
211,80,7.63
212,81,7.66
213,82,7.66
214,82,7.65
215,81,7.61
216,81,7.67
217,83,7.64
218,81,7.67
219,82,7.68
220,83,7.61
221,82,7.63
222,83,7.63
223,83,7.64
224,83,7.65
225,83,7.61
226,83,7.66
227,83,7.65
228,82,7.65
229,83,7.66
230,83,7.64
231,84,7.65
232,83,7.67
233,83,7.60
234,84,7.59
235,83,7.63
236,83,7.62
237,84,7.63
238,83,7.62
239,83,7.61
240,83,7.59
241,83,7.60
242,84,7.63
243,83,7.62
244,84,7.63
245,83,7.65
246,84,7.63
247,84,7.58
248,85,7.60
249,85,7.60
250,85,7.62
251,86,7.63
252,86,7.63
253,87,7.60
254,86,7.60
255,86,7.65
