#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
0,0,7.49
60,-1,7.46
61,-1,7.38
62,-1,7.48
63,-1,7.47
64,-1,7.32
65,-1,7.48
66,-1,7.47
67,-1,7.44
68,-1,7.43
69,-1,7.47
70,-1,7.45
71,-1,7.34
72,-1,7.47
73,-1,7.46
74,-1,7.50
75,-1,7.40
76,-1,7.46
77,-1,7.43
78,-1,7.37
79,-1,7.46
80,-1,7.44
81,-1,7.26
82,-1,7.46
83,-1,7.45
84,-1,7.39
85,-1,7.39
86,-1,7.45
87,-1,7.42
88,-1,7.28
89,-1,7.45
90,-1,7.43
91,-1,7.21
92,-1,7.41
93,-1,7.43
94,-1,7.39
95,-1,7.30
96,-1,7.44
97,-1,7.41
98,-1,7.23
99,-1,7.43
100,-1,7.43
101,-1,7.39
102,27,7.36
103,54,7.45
104,55,7.42
105,55,7.36
106,56,7.44
107,57,7.43
108,57,7.30
109,58,7.43
110,58,7.44
111,60,7.33
112,60,7.43
113,61,7.45
114,61,7.43
115,60,7.41
116,60,7.44
117,61,7.42
118,60,7.37
119,62,7.44
120,62,7.42
121,63,7.33
122,63,7.44
123,64,7.43
124,64,7.35
125,64,7.43
126,65,7.43
127,65,7.33
128,65,7.42
129,66,7.43
130,66,7.36
131,66,7.41
132,66,7.44
133,66,7.40
134,68,7.39
135,67,7.44
136,67,7.39
137,68,7.39
138,68,7.45
139,69,7.42
140,69,7.36
141,69,7.42
142,69,7.42
143,70,7.38
144,70,7.40
145,70,7.43
146,70,7.36
147,71,7.38
148,70,7.43
149,71,7.33
150,71,7.39
151,71,7.45
152,71,7.36
153,71,7.39
154,71,7.43
155,71,7.36
156,71,7.39
157,71,7.43
158,72,7.41
159,72,7.35
160,72,7.42
161,72,7.39
162,72,7.36
163,72,7.41
164,73,7.41
165,73,7.39
166,72,7.39
167,73,7.41
168,73,7.38
169,73,7.41
170,73,7.42
171,74,7.35
172,73,7.40
173,73,7.42
174,74,7.38
175,74,7.39
176,74,7.43
177,74,7.32
178,75,7.37
179,74,7.42
180,74,7.34
181,75,7.39
182,75,7.41
183,76,7.36
184,75,7.38
185,75,7.41
186,75,7.39
187,75,7.33
188,76,7.40
189,76,7.41
190,75,7.34
191,76,7.40
192,76,7.42
193,76,7.33
194,76,7.40
195,77,7.41
196,77,7.39
197,77,7.38
198,77,7.41
199,78,7.39
200,77,7.36
201,78,7.41
202,76,7.33
203,77,7.38
204,77,7.40
205,78,7.36
206,78,7.38
207,78,7.37
208,77,7.38
209,77,7.32
210,78,7.39
211,78,7.41
212,78,7.34
213,77,7.37
214,78,7.40
215,77,7.33
216,77,7.35
217,78,7.41
218,77,7.35
219,79,7.37
220,79,7.40
221,78,7.37
222,77,7.39
223,79,7.37
224,79,7.33
225,78,7.38
226,78,7.39
227,79,7.40
228,78,7.37
229,79,7.37
230,79,7.38
231,79,7.38
232,79,7.36
233,79,7.40
234,80,7.35
235,79,7.39
236,80,7.39
237,80,7.38
238,80,7.37
239,80,7.37
240,80,7.39
241,79,7.33
242,77,7.36
243,79,7.35
244,80,7.39
245,81,7.35
246,79,7.39
247,81,7.39
248,81,7.36
249,80,7.38
250,81,7.34
251,81,7.39
252,81,7.40
253,81,7.39
254,82,7.34
255,81,7.38
