#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
0,0,7.70
60,-1,7.65
61,-1,7.56
62,-1,7.67
63,-1,7.66
64,-1,7.47
65,-1,7.67
66,-1,7.66
67,-1,7.66
68,-1,7.61
69,-1,7.66
70,-1,7.63
71,-1,7.49
72,-1,7.66
73,-1,7.64
74,-1,7.72
75,-1,7.65
76,-1,7.65
77,-1,7.60
78,-1,7.51
79,-1,7.65
80,-1,7.63
81,-1,7.36
82,-1,7.65
83,-1,7.63
84,-1,7.59
85,-1,7.53
86,-1,7.63
87,-1,7.59
88,-1,7.45
89,26,7.61
90,46,7.58
91,47,7.51
92,49,7.61
93,49,7.56
94,50,7.57
95,51,7.60
96,51,7.49
97,52,7.56
98,53,7.60
99,53,7.48
100,54,7.61
101,54,7.60
102,55,7.49
103,55,7.58
104,56,7.58
105,56,7.47
106,57,7.57
107,57,7.59
108,58,7.56
109,57,7.55
110,58,7.60
111,59,7.56
112,59,7.51
113,59,7.59
114,60,7.55
115,60,7.49
116,60,7.60
117,61,7.58
118,61,7.50
119,62,7.60
120,62,7.58
121,62,7.51
122,62,7.57
123,63,7.57
124,63,7.45
125,63,7.56
126,63,7.60
127,64,7.49
128,64,7.55
129,65,7.60
130,65,7.53
131,65,7.50
132,65,7.58
133,65,7.53
134,66,7.54
135,66,7.58
136,66,7.52
137,67,7.49
138,68,7.60
139,67,7.54
140,68,7.49
141,68,7.57
142,68,7.55
143,67,7.49
144,68,7.55
145,68,7.57
146,68,7.46
147,69,7.55
148,69,7.55
149,69,7.50
150,69,7.51
151,69,7.56
152,69,7.44
153,69,7.50
154,70,7.56
155,70,7.43
156,70,7.49
157,70,7.56
158,70,7.44
159,70,7.51
160,70,7.56
161,70,7.50
162,70,7.48
163,70,7.56
164,71,7.45
165,71,7.47
166,71,7.55
167,71,7.52
168,71,7.51
169,71,7.54
170,72,7.52
171,72,7.52
172,72,7.51
173,72,7.51
174,72,7.43
175,72,7.53
176,72,7.53
177,73,7.46
178,73,7.48
179,73,7.53
180,73,7.42
181,73,7.49
182,73,7.54
183,74,7.44
184,73,7.52
185,74,7.54
186,74,7.48
187,74,7.51
188,73,7.52
189,74,7.50
190,74,7.43
191,74,7.50
192,75,7.52
193,75,7.50
194,75,7.51
195,75,7.53
196,75,7.44
197,75,7.51
198,75,7.53
199,75,7.48
200,75,7.45
201,75,7.52
202,76,7.48
203,76,7.51
204,76,7.51
205,76,7.43
206,76,7.49
207,75,7.50
208,75,7.43
209,76,7.47
210,76,7.51
211,75,7.50
212,76,7.49
213,77,7.51
214,76,7.50
215,75,7.45
216,77,7.49
217,77,7.48
218,76,7.48
219,77,7.49
220,75,7.51
221,76,7.47
222,77,7.43
223,77,7.50
224,77,7.46
225,77,7.45
226,76,7.48
227,78,7.47
228,77,7.46
229,77,7.49
230,78,7.46
231,77,7.48
232,78,7.47
233,77,7.47
234,77,7.49
235,78,7.48
236,77,7.49
237,79,7.44
238,76,7.43
239,78,7.47
240,77,7.49
241,77,7.43
242,78,7.49
243,77,7.41
244,77,7.47
245,80,7.47
246,79,7.47
247,79,7.44
248,80,7.47
249,80,7.47
250,81,7.47
251,79,7.45
252,81,7.42
253,79,7.44
254,82,7.48
255,80,7.45
