#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
0,0,7.93
60,44,7.91
61,49,7.91
62,50,7.92
63,51,7.91
64,52,7.85
65,53,7.91
66,55,7.90
67,56,7.78
68,56,7.92
69,56,7.91
70,57,7.89
71,59,7.90
72,59,7.79
73,59,7.90
74,60,7.90
75,60,7.79
76,61,7.89
77,62,7.87
78,63,7.87
79,63,7.90
80,64,7.81
81,64,7.89
82,64,7.89
83,65,7.74
84,65,7.89
85,65,7.86
86,66,7.91
87,67,7.89
88,67,7.76
89,67,7.89
90,68,7.89
91,68,7.75
92,68,7.89
93,69,7.85
94,69,7.86
95,69,7.89
96,70,7.79
97,70,7.88
98,70,7.88
99,71,7.76
100,71,7.88
101,71,7.83
102,72,7.88
103,72,7.88
104,72,7.80
105,72,7.88
106,73,7.75
107,73,7.87
108,73,7.87
109,73,7.80
110,73,7.87
111,74,7.84
112,74,7.86
113,74,7.87
114,74,7.80
115,74,7.87
116,75,7.82
117,75,7.86
118,75,7.86
119,75,7.77
120,75,7.87
121,75,7.77
122,76,7.86
123,76,7.86
124,76,7.80
125,76,7.87
126,76,7.85
127,76,7.86
128,76,7.85
129,77,7.79
130,77,7.86
131,78,7.80
132,77,7.86
133,77,7.86
134,78,7.72
135,77,7.86
136,78,7.81
137,78,7.85
138,78,7.86
139,78,7.81
140,79,7.86
141,78,7.73
142,79,7.84
143,78,7.84
144,78,7.80
145,78,7.85
146,79,7.81
147,78,7.83
148,79,7.83
149,79,7.78
150,79,7.86
151,79,7.79
152,79,7.86
153,80,7.83
154,80,7.76
155,79,7.85
156,79,7.79
157,80,7.83
158,81,7.83
159,80,7.81
160,81,7.85
161,81,7.80
162,81,7.84
163,81,7.83
164,81,7.79
165,81,7.84
166,81,7.79
167,82,7.83
168,82,7.83
169,81,7.79
170,82,7.84
171,82,7.79
172,82,7.82
173,82,7.79
174,82,7.72
175,82,7.84
176,82,7.78
177,82,7.82
178,82,7.81
179,82,7.74
180,82,7.83
181,83,7.79
182,83,7.81
183,83,7.81
184,83,7.78
185,83,7.82
186,84,7.76
187,83,7.80
188,84,7.78
189,84,7.81
190,84,7.82
191,84,7.75
192,84,7.82
193,84,7.78
194,84,7.77
195,84,7.82
196,84,7.74
197,84,7.80
198,84,7.80
199,83,7.74
200,84,7.82
201,84,7.72
202,84,7.76
203,84,7.76
204,84,7.78
205,84,7.81
206,84,7.74
207,85,7.79
208,85,7.79
209,84,7.72
210,84,7.80
211,85,7.74
212,84,7.73
213,85,7.77
214,85,7.70
215,85,7.80
216,85,7.73
217,85,7.76
218,85,7.76
219,85,7.77
220,85,7.80
221,85,7.73
222,85,7.70
223,86,7.78
224,86,7.73
225,86,7.79
226,86,7.72
227,86,7.73
228,86,7.76
229,87,7.73
230,86,7.76
231,86,7.75
232,86,7.74
233,86,7.77
234,86,7.71
235,86,7.79
236,86,7.78
237,86,7.71
238,86,7.78
239,86,7.72
240,87,7.76
241,87,7.74
242,87,7.76
243,87,7.77
244,87,7.72
245,87,7.79
246,86,7.72
247,86,7.75
248,86,7.72
249,87,7.72
250,87,7.76
251,87,7.68
252,87,7.75
253,88,7.74
254,88,7.73
255,88,7.72
